id	root	asset	uexp_offset	mode	export	source	translation	comment
8f51bef0793f	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/BP_QuestInteractable.uasset	1667	narrow	BP_QuestInteractable_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/QuestSystem/BPI_QuestInteraction.BPI_QuestInteraction_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
e8d22bcfbd29	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_Quest_ForceSpawner.uasset	497	narrow	BP_Quest_ForceSpawner_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/QuestSystem/BPI_QuestInteraction.BPI_QuestInteraction_C'""))"		
aacc79535d65	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_Quest_RequiredItemOverlap.uasset	20398	narrow	ExecuteUbergraph_BP_Quest_RequiredItemOverlap	current		
6c2f904144ce	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_Quest_RequiredItemOverlap.uasset	23111	utf16	TurnOffEquipableInteraction	ᤨĀ		
93a991a4d206	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestInteractable_Beacon.uasset	795	narrow	ChildActor_GEN_VARIABLE_BP_Killbox_C_CAT	BP_Killbox		
f953ef1199de	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestRock.uasset	1377	narrow	BP_QuestRock_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_Interaction.BPI_Interaction_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BPI_ActivatableCollection.BPI_ActivatableCollection_C'""))"		
e645bdbdacb8	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestRocks_Collection.uasset	1066	narrow	BP_QuestRocks_Collection_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/QuestSystem/BPI_QuestInteraction.BPI_QuestInteraction_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BPI_ActivatableCollection.BPI_ActivatableCollection_C'""))"		
b0823096250b	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestRocks_Collection.uasset	1432	narrow	BP_QuestRock_GEN_VARIABLE_BP_QuestRock_C_CAT	BP_QuestRock		
b065ceb1d5a3	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestRocks_Collection.uasset	1463	narrow	BP_QuestRock_GEN_VARIABLE_BP_QuestRock_C_CAT	BP_QuestRock		
02272b4b8bf2	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/BP_QuestRocks_Collection.uasset	1494	narrow	BP_QuestRock_GEN_VARIABLE_BP_QuestRock_C_CAT	BP_QuestRock		
d48265413332	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/E_GemColors.uasset	69	narrow	E_GemColors	Green	Зеленый	
67004040a954	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/E_GemColors.uasset	134	narrow	E_GemColors	Blue	Синий	
f7b4cdb9712f	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/QuestItems/E_GemColors.uasset	198	narrow	E_GemColors	Red	Красный	
69c4ec52ec9c	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/WBP_InteractionCountdownBar.uasset	740	narrow	ScaleIn	ProgressBar_146		
fe8bd5e1dce3	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/WBP_InteractionCountdownBar.uasset	789	narrow	ScaleIn	ProgressBar_146		
e81e5e29d1f8	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/WBP_InteractionCountdownBar.uasset	1635	narrow	ScaleIn_INST	ScaleIn		
0b169fdd0265	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/WBP_InteractionCountdownBar.uasset	1692	narrow	WBP_InteractionCountdownBar_C	ProgressBar_146		
5c00056308f6	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Blueprints/BP_HNote.uasset	2773	narrow	BP_HNote_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_Interaction.BPI_Interaction_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/Blueprints/HorrorNotes/Blueprints/BPI_HNote.BPI_HNote_C'""))"		
71f803f1ad1b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Blueprints/BP_HNoteSPAWN.uasset	2722	narrow	BP_HNoteSPAWN_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_Interaction.BPI_Interaction_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/Blueprints/HorrorNotes/Blueprints/BPI_HNote.BPI_HNote_C'""))"		
201d8bd6b9ed	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	239	narrow	M_Paper	FMaterialShaderMapContent		
c9e172e5faca	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	273	narrow	M_Paper	FMeshMaterialShaderMap		
de37c53dd72b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	304	narrow	M_Paper	FHashedName		
9e1e1de2aad9	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	324	narrow	M_Paper	FLumenCardPS<false>		
9afd6b82ae60	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	352	narrow	M_Paper	FShaderUniformBufferParameterInfo		
19d03fb18a24	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	394	narrow	M_Paper	FShaderUniformBufferParameter		
487e1c8c4e91	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	432	narrow	M_Paper	TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight		
bb095a0bf9f4	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	504	narrow	M_Paper	FHitProxyVS		
f800ce979e17	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	524	narrow	M_Paper	FLocalVertexFactoryShaderParameters		
c276aee967ac	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	568	narrow	M_Paper	FHitProxyPS		
d3eda6329d29	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	588	narrow	M_Paper	FShaderLooseParameterBufferInfo		
916f15e499d7	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	628	narrow	M_Paper	FShaderLooseParameterInfo		
ee2b1a1aaf0e	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	662	narrow	M_Paper	TBasePassPSFNoLightMapPolicy		
4e0252cafa08	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	699	narrow	M_Paper	FLumenCardVS		
44681a5bd7ec	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	720	narrow	M_Paper	TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy		
a342f9777266	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	784	narrow	M_Paper	TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy		
af3246f6f6c6	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	848	narrow	M_Paper	TBasePassPSFCachedPointIndirectLightingPolicySkylight		
8d5c66ce73ce	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	910	narrow	M_Paper	TBasePassVSFCachedPointIndirectLightingPolicy		
7a1e79ef1005	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	964	narrow	M_Paper	TBasePassPSFCachedPointIndirectLightingPolicy		
95d714898e98	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1018	narrow	M_Paper	TBasePassPSFCachedVolumeIndirectLightingPolicy		
d74c5ae994d0	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1073	narrow	M_Paper	TBasePassPSFCachedVolumeIndirectLightingPolicySkylight		
4ac875fa988c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1136	narrow	M_Paper	TBasePassPSFNoLightMapPolicySkylight		
cbd9d2ee8dc2	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1181	narrow	M_Paper	TBasePassVSFCachedVolumeIndirectLightingPolicy		
fae98934e751	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1236	narrow	M_Paper	TBasePassVSFNoLightMapPolicy		
d1cd036dfd3c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1273	narrow	M_Paper	FMaterialUniformPreshaderHeader		
49b5afa87038	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1313	narrow	M_Paper	FMaterialUniformPreshaderField		
f262d07d193b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1352	narrow	M_Paper	FMaterialNumericParameterInfo		
99e64fc81c4f	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1390	narrow	M_Paper	FMaterialTextureParameterInfo		
db5bff9c9d9a	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1428	narrow	M_Paper	FRHIUniformBufferResourceInitializer		
c7c804cd279c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1473	narrow	M_Paper	SelectionColor		
929a94ef5b6b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1496	narrow	M_Paper	PCD3D_SM6		
bc9cbb044461	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/M_Paper.uasset	1514	narrow	M_Paper	PCD3D_SM5		
397bd43916a0	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge.uasset	103	narrow	vintage-grunge	PF_B8G8R8A8		
de96847ca75c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	236	narrow	vintage-grunge_Mat	FMaterialShaderMapContent		
bbeb9d82eeb4	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	270	narrow	vintage-grunge_Mat	FMeshMaterialShaderMap		
3907d23688e2	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	301	narrow	vintage-grunge_Mat	FHashedName		
5c235478175c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	321	narrow	vintage-grunge_Mat	FLumenCardPS<false>		
4c872da70c42	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	349	narrow	vintage-grunge_Mat	FShaderUniformBufferParameterInfo		
8c3f29b57ad9	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	391	narrow	vintage-grunge_Mat	FShaderUniformBufferParameter		
17720cbb4f5b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	429	narrow	vintage-grunge_Mat	TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight		
3c285c0136de	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	501	narrow	vintage-grunge_Mat	TBasePassPSFNoLightMapPolicy		
5df209c3d976	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	538	narrow	vintage-grunge_Mat	FLumenCardVS		
0489a9c085be	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	559	narrow	vintage-grunge_Mat	FLocalVertexFactoryShaderParameters		
3e11c64cf729	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	603	narrow	vintage-grunge_Mat	TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy		
9bdcaaa88031	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	667	narrow	vintage-grunge_Mat	TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy		
09424fa11013	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	731	narrow	vintage-grunge_Mat	TBasePassPSFCachedPointIndirectLightingPolicySkylight		
9bcf09f3ef6c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	793	narrow	vintage-grunge_Mat	TBasePassVSFCachedPointIndirectLightingPolicy		
794140e896e6	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	847	narrow	vintage-grunge_Mat	TBasePassPSFCachedPointIndirectLightingPolicy		
639c30d9215b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	901	narrow	vintage-grunge_Mat	TBasePassPSFCachedVolumeIndirectLightingPolicy		
b81c837e5d69	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	956	narrow	vintage-grunge_Mat	TBasePassPSFCachedVolumeIndirectLightingPolicySkylight		
7b63aac4bbe7	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1019	narrow	vintage-grunge_Mat	TBasePassPSFNoLightMapPolicySkylight		
9dd8efaf5a90	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1064	narrow	vintage-grunge_Mat	TBasePassVSFCachedVolumeIndirectLightingPolicy		
90d57d262358	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1119	narrow	vintage-grunge_Mat	TBasePassVSFNoLightMapPolicy		
d3f39ac2311f	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1156	narrow	vintage-grunge_Mat	FMaterialUniformPreshaderHeader		
d7bc097b5704	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1196	narrow	vintage-grunge_Mat	FMaterialUniformPreshaderField		
60796737d9bf	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1235	narrow	vintage-grunge_Mat	FMaterialNumericParameterInfo		
2413dbcaca45	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1273	narrow	vintage-grunge_Mat	FMaterialTextureParameterInfo		
dde2fa2a492e	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1311	narrow	vintage-grunge_Mat	FRHIUniformBufferResourceInitializer		
83abb3c789b2	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1356	narrow	vintage-grunge_Mat	SelectionColor		
d0151cfa06b0	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1379	narrow	vintage-grunge_Mat	PCD3D_SM6		
80d8ecdcc51c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Mesh/vintage-grunge_Mat.uasset	1397	narrow	vintage-grunge_Mat	PCD3D_SM5		
31e5fa7ce3e4	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood.uasset	101	narrow	T_CB_Blood	PF_B8G8R8A8		
201d8bd6b9ed	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	239	narrow	T_CB_Blood_Mat	FMaterialShaderMapContent		
c9e172e5faca	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	273	narrow	T_CB_Blood_Mat	FMeshMaterialShaderMap		
de37c53dd72b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	304	narrow	T_CB_Blood_Mat	FHashedName		
062e532009f4	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	324	narrow	T_CB_Blood_Mat	TShadowDepthPSPixelShadowDepth_PerspectiveCorrect		
51b7010d8d7b	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	382	narrow	T_CB_Blood_Mat	FShaderUniformBufferParameterInfo		
c8972ebbbd60	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	424	narrow	T_CB_Blood_Mat	FShaderUniformBufferParameter		
e942c81214aa	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	462	narrow	T_CB_Blood_Mat	FLumenCardPS<false>		
3e76c95d9378	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	490	narrow	T_CB_Blood_Mat	TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrect		
a323c3fc14dc	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	551	narrow	T_CB_Blood_Mat	TLightMapDensityPSTLightMapPolicyHQ		
32bb6d8ddb94	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	595	narrow	T_CB_Blood_Mat	FShaderLooseParameterBufferInfo		
ad3f975a4881	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	635	narrow	T_CB_Blood_Mat	FShaderLooseParameterInfo		
0858d7e3acb6	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	669	narrow	T_CB_Blood_Mat	TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight		
86b63b6c6053	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	741	narrow	T_CB_Blood_Mat	TBasePassPSTLightMapPolicyLQSkylight		
1ed0c862f3ac	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	786	narrow	T_CB_Blood_Mat	TLightMapDensityVSFNoLightMapPolicy		
7d43c9c4272d	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	830	narrow	T_CB_Blood_Mat	FLocalVertexFactoryShaderParameters		
88fc5f45cb70	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	874	narrow	T_CB_Blood_Mat	TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ		
b3d5bb9f711d	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	934	narrow	T_CB_Blood_Mat	FHitProxyVS		
fd67060a5701	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	954	narrow	T_CB_Blood_Mat	FHitProxyPS		
1975d6cf61ae	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	974	narrow	T_CB_Blood_Mat	TBasePassPSFNoLightMapPolicy		
74804db30a9c	legacy_horrornotes_original	KnightsEnd/Content/KnightsEnd/Blueprints/HorrorNotes/Widgets/UIElements/CenterBlood/T_CB_Blood_Mat.uasset	1011	narrow	T_CB_Blood_Mat	TShadowDepthVSVertexShadowDepth_OutputDepth		
